,index,Unnamed: 0,office_distance_from_house,bonus_salary_percentage,job_satisfaction,education_level,overtime_hour,company_latitude,company_longitude,gender,churn,state,label_state,label_education_level,cluster_office_distance_from_house,cluster_bonus_salary_percentage,cluster_job_satisfaction,cluster_overtime_hour
567,567,567,4873.0,61.74,4.0,masters degree,3.4438478743292498,46.438634768303366,-78.79945124547197,0,0,Québec,29,3,2,0,0,1
568,568,568,5616.0,44.53,4.0,masters degree,2.9220665639711427,40.30305456269698,-94.31724990667028,0,0,Missouri,17,3,2,2,0,0
569,569,569,6768.0,39.79,3.0,masters degree,2.4281091751055657,44.84161462289358,-94.34779670255148,1,0,Minnesota,15,3,2,1,0,0
570,570,570,10068.0,55.02,2.0,masters degree,3.61265976856722,38.39623702380206,-90.78751964961296,0,0,Missouri,17,3,0,2,1,1
571,571,571,9131.0,39.15,3.0,masters degree,2.224405538370253,40.75635144818048,-84.74255560832316,1,0,Ohio,25,3,0,1,0,0
572,572,572,11781.0,63.72,4.0,masters degree,2.4019477343018583,48.155223639914944,-82.02876869826206,1,0,Ontario,27,3,0,0,0,0
573,573,573,8857.0,54.37,2.0,masters degree,3.9183721567345406,37.14944299702528,-92.05069075854313,1,0,Missouri,17,3,0,2,1,1
574,574,574,5670.0,60.66,2.0,masters degree,3.7002279022877618,39.7790271190936,-92.15648009734636,1,0,Missouri,17,3,2,0,1,1
575,575,575,12125.0,48.85,2.0,bachelor/diploma,2.556465805003987,40.78176007644876,-85.05466638644387,0,1,Indiana,9,0,0,2,1,0
576,576,576,11941.0,51.22,4.0,bachelor/diploma,3.4839064932463586,45.191494714818255,-85.1858972457514,0,0,Michigan,14,0,0,2,0,1
577,577,577,12352.0,51.84,3.0,masters degree,2.7056903694469754,39.207168668491576,-91.59027195284912,1,0,Missouri,17,3,0,2,0,0
578,578,578,6501.0,47.11,0.0,masters degree,4.7765729413952345,30.0,-98.0356774937373,1,0,Texas,33,3,2,2,1,1
579,579,579,14032.0,62.41,1.0,masters degree,4.138147002802104,35.568813921199656,-101.8997303786037,0,0,Texas,33,3,1,0,1,1
580,580,580,16272.0,38.49,2.0,bachelor/diploma,3.5072106493934108,39.92904780197327,-84.27774088435527,0,1,Ohio,25,0,1,1,1,1
581,581,581,9151.0,54.33,4.0,bachelor/diploma,2.3412938613694707,47.19418250439558,-89.9643106333424,1,0,Michigan,14,0,0,2,0,0
582,582,582,10014.0,65.62,1.0,bachelor/diploma,3.7355606541062434,37.36066281259736,-102.1706356094439,1,0,Colorado,5,0,0,0,1,1
583,583,583,6165.0,75.52,3.0,masters degree,2.9892823738858447,42.55588463405573,-102.7214465071988,0,0,Nebraska,19,3,2,0,0,0
584,584,584,11861.0,43.67,2.0,bachelor/diploma,3.191321176955117,43.097885887852776,-85.70980183118532,0,1,Michigan,14,0,0,1,1,1
585,585,585,10336.0,41.36,5.0,masters degree,2.2816628375255315,39.35218671988905,-79.94198924296633,0,0,West Virginia,37,3,0,1,0,0
586,586,586,9033.0,45.11,2.0,bachelor/diploma,2.0062626842708604,46.70524572007832,-83.41433717732674,1,1,Ontario,27,0,0,2,1,0
587,587,587,6771.0,39.3,3.0,masters degree,3.5913098197621443,37.68708388372599,-90.188695351012,0,0,Missouri,17,3,2,1,0,1
588,588,588,9954.0,29.8,2.0,bachelor/diploma,2.058303171073988,43.97147294659344,-78.55256361806367,0,1,Ontario,27,0,0,1,1,0
589,589,589,8170.0,51.3,3.0,bachelor/diploma,3.1200444304120234,40.85006846069647,-84.8195288565995,0,0,Indiana,9,0,2,2,0,1
590,590,590,13449.0,75.72,1.0,masters degree,3.9060619496478033,38.31299718228639,-108.2869562148666,0,0,Colorado,5,3,0,0,1,1
591,591,591,15031.0,50.35,3.0,masters degree,2.331513940800728,31.21860333064452,-68.75028265334569,1,0,,30,3,1,2,0,0
592,592,592,9255.0,43.59,3.0,masters degree,2.4774400457032346,41.26276430928373,-88.56477748524193,1,0,Illinois,8,3,0,1,0,0
593,593,593,2406.0,54.8,2.0,masters degree,2.608735299957485,47.3309708920656,-84.93425726433254,1,1,Ontario,27,3,2,2,1,0
594,594,594,8791.0,59.0,3.0,bachelor/diploma,2.7788552642840405,41.049973931149054,-93.4572550416788,1,0,Iowa,10,0,0,2,0,0
595,595,595,12488.0,67.58,3.0,bachelor/diploma,1.5637981599121709,41.602742257304726,-105.4715518807256,1,0,Wyoming,39,0,0,0,0,0
596,596,596,12926.0,69.7,2.0,bachelor/diploma,4.476652566909743,41.68830822530772,-91.628125663795,0,0,Iowa,10,0,0,0,1,1
597,597,597,18389.0,42.8,2.0,bachelor/diploma,3.175522069407488,36.84283825443031,-78.6519309154352,1,1,Virginia,36,0,1,1,1,1
598,598,598,10936.0,63.97,3.0,bachelor/diploma,3.4612223344833515,42.8988824101136,-94.34801014836614,1,0,Iowa,10,0,0,0,0,1
599,599,599,7520.0,75.31,3.0,masters degree,2.9027773837048843,45.30489922366664,-96.6451077282972,0,0,South Dakota,31,3,2,0,0,0
600,600,600,14803.0,57.69,2.0,bachelor/diploma,2.85070535954804,38.67706780646711,-77.63034734629703,1,1,Virginia,36,0,1,2,1,0
601,601,601,8308.0,50.13,3.0,masters degree,2.9482644253350894,41.81719221176508,-91.52655033564426,1,0,Iowa,10,3,2,2,0,0
602,602,602,15785.0,38.04,3.0,bachelor/diploma,2.321566109483632,39.666868292396295,-80.11837369528284,1,1,West Virginia,37,0,1,1,0,0
603,603,603,13774.0,50.84,2.0,bachelor/diploma,2.8285104169110995,41.329992471745896,-82.27028616779933,1,1,Ohio,25,0,1,2,1,0
604,604,604,10217.0,70.93,3.0,masters degree,2.1221885937563667,41.38482367098224,-99.34152967688166,0,0,Nebraska,19,3,0,0,0,0
605,605,605,11794.0,52.39,3.0,bachelor/diploma,2.413900734849166,46.38174119568212,-78.952749211812,1,0,Ontario,27,0,0,2,0,0
606,606,606,12634.0,46.41,2.0,masters degree,3.5379413556211383,38.68470581779451,-83.27673225647891,0,0,Ohio,25,3,0,2,1,1
607,607,607,9408.0,39.63,2.0,bachelor/diploma,2.9110112676406925,38.25018605569549,-80.89153225497543,0,1,West Virginia,37,0,0,1,1,0
608,608,608,9345.0,48.55,3.0,masters degree,3.020656652556398,43.03128373724771,-88.54543727590232,0,0,Wisconsin,38,3,0,2,0,0
609,609,609,11029.0,79.32,3.0,bachelor/diploma,2.928277955411485,46.81360304216507,-95.9376771106404,0,0,Minnesota,15,0,0,0,0,0
610,610,610,2891.0,71.33,2.0,bachelor/diploma,3.906389637778881,41.53769963964862,-96.96694333212588,1,0,Nebraska,19,0,2,0,1,1
611,611,611,11103.0,40.2,2.0,bachelor/diploma,3.135629576369706,47.465811873687926,-81.04253733241552,0,1,Ontario,27,0,0,1,1,1
612,612,612,16320.0,70.28,3.0,bachelor/diploma,3.644583619385164,36.87694370734013,-91.58039560429566,0,0,Missouri,17,0,1,0,0,1
613,613,613,17509.0,42.39,2.0,masters degree,3.3802813018451534,40.54023495226853,-81.55956605254146,1,1,Ohio,25,3,1,1,1,1
614,614,614,9783.0,56.62,2.0,bachelor/diploma,3.4690934927185912,37.79017621074896,-94.79186768799528,1,0,Kansas,11,0,0,2,1,1
615,615,615,14436.0,73.01,3.0,bachelor/diploma,2.6117801721617666,38.64668121520722,-94.2825980916188,0,0,Missouri,17,0,1,0,0,0
616,616,616,8837.0,51.77,3.0,masters degree,3.274662370222696,44.0285297283766,-75.76458286190841,0,0,New York,22,3,0,2,0,1
617,617,617,11702.0,68.76,3.0,bachelor/diploma,3.058062451896978,46.482442784721314,-86.35458658192766,1,0,Michigan,14,0,0,0,0,0
618,618,618,1004.0,28.92,2.0,masters degree,2.76986769069254,43.94999897086095,-78.78980447638097,1,1,Ontario,27,3,2,1,1,0
619,619,619,8855.0,42.41,3.0,masters degree,2.053965973826996,41.159353122634585,-86.97490523364765,0,0,Indiana,9,3,0,1,0,0
620,620,620,7438.0,68.15,2.0,masters degree,4.1322550674026015,43.27491626955429,-88.66049496207188,1,0,Wisconsin,38,3,2,0,1,1
621,621,621,12632.0,42.56,4.0,masters degree,2.8604755189387685,37.852772389585965,-79.41039455471045,0,0,Virginia,36,3,0,1,0,0
622,622,622,7237.0,70.55,4.0,bachelor/diploma,1.7205766082789529,46.60721676485914,-95.31541680374568,0,0,Minnesota,15,0,2,0,0,0
623,623,623,7264.0,65.48,3.0,bachelor/diploma,2.940610561662212,42.89514837463617,-93.39915713552324,0,0,Iowa,10,0,2,0,0,0
624,624,624,4453.0,65.18,3.0,masters degree,2.851302863990089,44.337555083611775,-90.0907694183756,0,0,Wisconsin,38,3,2,0,0,0
625,625,625,7882.0,42.46,3.0,masters degree,3.2148880710008227,39.037808387470776,-80.17346059434084,0,0,West Virginia,37,3,2,1,0,1
626,626,626,11345.0,44.45,2.0,masters degree,3.4188169393318217,37.49616550484435,-84.74031860547589,0,0,Kentucky,12,3,0,2,1,1
627,627,627,10679.0,68.96,3.0,bachelor/diploma,2.734959655204156,42.957742278606645,-97.37859605469389,1,0,South Dakota,31,0,0,0,0,0
628,628,628,4502.0,36.09,1.0,masters degree,4.205278761550433,34.21887286449288,-81.06105367660379,0,0,South Carolina,30,3,2,1,1,1
629,629,629,16944.0,36.21,2.0,masters degree,2.644875221167232,35.103817857626794,-79.02821588707535,1,1,North Carolina,23,3,1,1,1,0
630,630,630,7387.0,42.39,3.0,masters degree,3.5564188859455093,43.30843069981561,-92.26707266650511,1,0,Iowa,10,3,2,1,0,1
631,631,631,18916.0,22.68,2.0,bachelor/diploma,3.0758658762726068,42.96848424186992,-87.58147119456864,1,1,Wisconsin,38,0,1,1,1,0
632,632,632,12345.0,71.19,3.0,bachelor/diploma,2.622902971706627,42.59778613242503,-93.89826167549208,0,0,Iowa,10,0,0,0,0,0
633,633,633,9219.0,67.57,3.0,masters degree,3.2703225875302984,42.83305947301157,-93.25381099297012,1,0,Iowa,10,3,0,0,0,1
634,634,634,18620.0,49.7,2.0,bachelor/diploma,2.8161281628447377,38.02870598522594,-76.60082483466823,1,1,Virginia,36,0,1,2,1,0
635,635,635,6598.0,55.02,3.0,masters degree,3.040689479036164,46.27301677543539,-94.77539922383612,1,0,Minnesota,15,3,2,2,0,0
636,636,636,13594.0,36.74,1.0,masters degree,4.742498290323298,42.59596526034881,-81.77249988160466,1,1,Ontario,27,3,1,1,1,1
637,637,637,13145.0,71.67,3.0,masters degree,2.309145035845648,40.122167367410114,-108.29420126433592,1,0,Colorado,5,3,0,0,0,0
638,638,638,14946.0,43.46,3.0,bachelor/diploma,3.0799502802361536,41.59661090815821,-74.57314654455172,1,0,New York,22,0,1,1,0,0
639,639,639,8488.0,36.81,3.0,masters degree,3.18987550571624,37.11779923750064,-79.92401474910578,1,0,Virginia,36,3,2,1,0,1
640,640,640,8180.0,39.76,2.0,masters degree,2.7205277888744788,37.37584529042133,-81.21041229650471,1,1,West Virginia,37,3,2,1,1,0
641,641,641,13769.0,38.34,2.0,bachelor/diploma,3.5561995890936333,43.88988481687049,-79.42726163219727,1,1,Ontario,27,0,1,1,1,1
642,642,642,3130.0,34.49,3.0,masters degree,3.2735475009350927,41.99526627269107,-98.81562875278306,1,0,Nebraska,19,3,2,1,0,1
643,643,643,7575.0,47.58,2.0,bachelor/diploma,4.009225478087407,39.59610955025877,-79.6498344820792,1,0,West Virginia,37,0,2,2,1,1
644,644,644,13994.0,47.91,4.0,bachelor/diploma,3.000368817506951,38.19103231749865,-74.92793675356154,1,0,,0,0,1,2,0,0
645,645,645,9280.0,38.65,3.0,masters degree,2.4200360076338883,40.90463371597152,-87.64494117817816,1,0,Illinois,8,3,0,1,0,0
646,646,646,10693.0,46.89,2.0,masters degree,4.264315916261995,39.39650535228234,-77.63809017407256,0,0,Maryland,13,3,0,2,1,1
647,647,647,9193.0,49.72,3.0,masters degree,2.679243216988092,38.0541476541722,-86.16184426214315,0,0,Indiana,9,3,0,2,0,0
648,648,648,13951.0,38.38,1.0,masters degree,4.088176094883476,40.323561046614905,-80.9403357112797,0,1,Ohio,25,3,1,1,1,1
649,649,649,12252.0,50.19,3.0,bachelor/diploma,2.5024776871419405,45.07345786039832,-81.67141845542892,0,0,Ontario,27,0,0,2,0,0
650,650,650,8202.0,38.0,3.0,bachelor/diploma,3.8849744150297294,47.27558219012249,-94.9209660890132,1,0,Minnesota,15,0,2,1,0,1
651,651,651,6964.0,56.64,3.0,bachelor/diploma,3.5238860837695816,44.28840300723272,-79.7893428684013,0,0,Ontario,27,0,2,2,0,1
652,652,652,10574.0,49.59,3.0,masters degree,2.79603341653866,41.58430236953575,-86.5954836594932,1,0,Indiana,9,3,0,2,0,0
653,653,653,6448.0,39.38,3.0,masters degree,2.248158725086228,41.98304245865259,-94.97806311437807,1,0,Iowa,10,3,2,1,0,0
654,654,654,10179.0,68.6,4.0,masters degree,2.6015832439565814,49.090710075776514,-83.02663906016805,0,0,Ontario,27,3,0,0,0,0
655,655,655,16786.0,70.73,2.0,masters degree,3.458503746921384,37.614385574231655,-107.7153509759715,1,0,Colorado,5,3,1,0,1,1
656,656,656,12423.0,60.66,4.0,bachelor/diploma,2.6219441996480084,47.117545893569705,-81.74545852382656,1,0,Ontario,27,0,0,0,0,0
657,657,657,14756.0,68.43,3.0,bachelor/diploma,3.4316492146667303,41.93794946121546,-86.21006510417996,0,0,Michigan,14,0,1,0,0,1
658,658,658,12568.0,43.69,2.0,masters degree,2.50278346571701,37.55310791430532,-80.508641806522,1,1,West Virginia,37,3,0,1,1,0
659,659,659,7547.0,71.95,3.0,bachelor/diploma,3.4130214906688923,46.3142875941403,-88.74141320367883,0,0,Michigan,14,0,2,0,0,1
660,660,660,14435.0,46.11,2.0,bachelor/diploma,3.6753312042458055,45.29132431012272,-82.77349170912755,1,1,Michigan,14,0,1,2,1,1
661,661,661,11176.0,47.41,2.0,bachelor/diploma,2.651033342166403,43.2753884496514,-84.84633023923159,0,1,Michigan,14,0,0,2,1,0
662,662,662,12315.0,43.59,2.0,bachelor/diploma,3.164250823699009,45.38938205685111,-81.75482461893367,1,1,Ontario,27,0,0,1,1,1
663,663,663,20269.0,68.49,4.0,masters degree,2.7222289023001203,45.87948305640074,-89.44700544298452,0,0,Wisconsin,38,3,1,0,0,0
664,664,664,9166.0,69.75,3.0,masters degree,2.3684908885895704,41.733369671907,-103.16096405657382,0,0,Nebraska,19,3,0,0,0,0
665,665,665,18152.0,31.08,2.0,bachelor/diploma,2.8800790610802363,44.46437435821393,-77.68310976618127,0,1,Ontario,27,0,1,1,1,0
666,666,666,7752.0,52.14,2.0,masters degree,2.8398336247293043,45.849219905240574,-92.03972592237945,1,0,Wisconsin,38,3,2,2,1,0
667,667,667,13101.0,58.82,2.0,masters degree,3.5654311899743405,41.002827367269454,-88.77582845449675,0,0,Illinois,8,3,0,2,1,1
668,668,668,7006.0,38.86,3.0,masters degree,3.5215164351768835,41.865616536547535,-92.918939944523,1,0,Iowa,10,3,2,1,0,1
669,669,669,7091.0,52.61,2.0,bachelor/diploma,2.457441577248108,50.05676294061694,-86.70136099108869,0,0,Ontario,27,0,2,2,1,0
670,670,670,4264.0,67.54,4.0,masters degree,3.0267238784476387,42.29822499170223,-108.72238915784295,0,0,Wyoming,39,3,2,0,0,0
671,671,671,14491.0,34.6,3.0,bachelor/diploma,1.456268188067328,41.11852311808497,-80.93786189849624,0,1,Ohio,25,0,1,1,0,0
672,672,672,8982.0,33.93,1.0,masters degree,3.7877752869242105,37.21550789891698,-78.16717657042491,1,1,Virginia,36,3,0,1,1,1
673,673,673,10475.0,41.44,3.0,masters degree,1.825008081807538,40.64429088812801,-84.22230732853286,1,0,Ohio,25,3,0,1,0,0
674,674,674,5025.0,45.31,4.0,masters degree,3.1687328098188683,40.181116853333705,-92.98736708383068,0,0,Missouri,17,3,2,2,0,1
675,675,675,12058.0,56.96,3.0,masters degree,3.2687293265914072,39.37452494303405,-94.37933314487938,0,0,Missouri,17,3,0,2,0,1
676,676,676,9153.0,61.72,2.0,bachelor/diploma,3.113952240841797,39.62093645479223,-97.65096342014157,0,0,Kansas,11,0,0,0,1,1
677,677,677,11094.0,69.39,3.0,bachelor/diploma,1.892289227049457,42.9242483253466,-101.3715673154734,1,0,Nebraska,19,0,0,0,0,0
678,678,678,6795.0,38.5,3.0,masters degree,1.8358635716241984,41.81147922284629,-93.2201430794467,1,0,Iowa,10,3,2,1,0,0
679,679,679,12763.0,72.37,2.0,masters degree,4.1880135284865565,42.36056142181166,-94.83185572194728,0,0,Iowa,10,3,0,0,1,1
680,680,680,10422.0,42.81,3.0,bachelor/diploma,3.0513634521015467,38.11775004017474,-83.6543371343588,0,0,Kentucky,12,0,0,1,0,0
681,681,681,8281.0,80.8,3.0,masters degree,3.534262929394459,43.044683433109725,-104.5639496143142,1,0,Wyoming,39,3,2,0,0,1
682,682,682,9722.0,66.66,4.0,bachelor/diploma,3.5454253312975283,46.93521245698248,-90.60029965798066,1,0,Wisconsin,38,0,0,0,0,1
683,683,683,10900.0,68.85,3.0,masters degree,2.691612484203474,44.33182343070384,-94.27340956947305,0,0,Minnesota,15,3,0,0,0,0
684,684,684,14619.0,45.54,2.0,masters degree,2.973366507509025,40.242946844298594,-84.25806703761626,0,1,Ohio,25,3,1,2,1,0
685,685,685,9221.0,56.43,1.0,bachelor/diploma,3.801123379836549,34.77587796359593,-100.31233752207544,0,0,Texas,33,0,0,2,1,1
686,686,686,6749.0,54.36,3.0,bachelor/diploma,2.7556392674156167,48.897062912619454,-92.09562914415814,1,0,Ontario,27,0,2,2,0,0
687,687,687,6274.0,37.8,2.0,masters degree,2.9698377041857675,36.76332078796815,-81.15897949119082,0,1,Virginia,36,3,2,1,1,0
688,688,688,14547.0,44.26,2.0,bachelor/diploma,3.005773051173727,40.48721493260111,-77.10323525625478,1,1,Pennsylvania,28,0,1,2,1,0
689,689,689,21036.0,25.07,2.0,bachelor/diploma,3.133213242153408,38.686593356704776,-83.45158409539819,1,1,Ohio,25,0,1,1,1,1
690,690,690,12223.0,80.24,1.0,masters degree,3.731717920636004,39.387103615366286,-111.33791129857764,0,0,Utah,34,3,0,0,1,1
691,691,691,8391.0,35.93,1.0,bachelor/diploma,4.415874275459547,38.71305586245597,-78.82645630357676,1,1,Virginia,36,0,2,1,1,1
692,692,692,6224.0,65.32,0.0,bachelor/diploma,4.78819366498909,32.850636002083185,-107.29732972657914,1,0,New Mexico,21,0,2,0,1,1
693,693,693,20416.0,29.94,1.0,bachelor/diploma,3.428568385646308,38.38368667821051,-84.6098824356145,0,1,Kentucky,12,0,1,1,1,1
694,694,694,5744.0,38.51,3.0,masters degree,2.809729472776352,38.320004626330544,-93.82743236002892,1,0,Missouri,17,3,2,1,0,0
695,695,695,13621.0,45.02,2.0,masters degree,3.213722665857253,41.204178627835816,-83.81041467837744,0,1,Ohio,25,3,1,2,1,1
696,696,696,10651.0,32.32,2.0,bachelor/diploma,2.9053359257979987,45.41418713407781,-80.9233839922108,0,1,Ontario,27,0,0,1,1,0
697,697,697,8880.0,48.51,3.0,masters degree,2.581801163449933,44.35895260446845,-90.11838843753056,1,0,Wisconsin,38,3,0,2,0,0
698,698,698,9267.0,50.01,2.0,masters degree,3.3901816518387884,41.95062023815979,-86.54554844622915,0,1,Michigan,14,3,0,2,1,1
699,699,699,16286.0,66.86,3.0,bachelor/diploma,2.8417745544214363,41.568744937880176,-98.30234833576536,0,0,Nebraska,19,0,1,0,0,0
700,700,700,13360.0,41.99,3.0,bachelor/diploma,2.6681718904471894,46.65467499095752,-79.00266595148007,0,0,Québec,29,0,0,1,0,0
701,701,701,16251.0,64.69,2.0,bachelor/diploma,4.07857930561572,41.178603727842045,-90.8064885605186,0,0,Illinois,8,0,1,0,1,1
702,702,702,9629.0,42.89,2.0,bachelor/diploma,2.6259886385856124,37.26037882651583,-81.16570916556516,1,1,Virginia,36,0,0,1,1,0
703,703,703,13506.0,69.48,2.0,bachelor/diploma,2.4695947379375096,43.57666672012067,-88.35626368116169,1,1,Wisconsin,38,0,1,0,1,0
704,704,704,6474.0,46.01,4.0,masters degree,2.727272814444065,43.49522406385135,-93.29724370341796,0,0,Iowa,10,3,2,2,0,0
705,705,705,5995.0,53.16,3.0,masters degree,2.479365885569207,38.21586495124036,-94.78048059649828,0,0,Kansas,11,3,2,2,0,0
706,706,706,15430.0,66.67,3.0,bachelor/diploma,3.1851951949872928,40.36052420183876,-89.55336931631564,0,0,Illinois,8,0,1,0,0,1
707,707,707,7457.0,44.03,3.0,masters degree,2.8516218542300185,44.44148776678579,-91.03058842226064,0,0,Wisconsin,38,3,2,1,0,0
708,708,708,14266.0,72.34,2.0,bachelor/diploma,1.9801889290339705,45.92707828568798,-87.20510131930567,0,1,Michigan,14,0,1,0,1,0
709,709,709,11239.0,66.84,4.0,bachelor/diploma,2.581856073723785,45.2541471765909,-90.23984516496408,1,0,Wisconsin,38,0,0,0,0,0
710,710,710,12094.0,55.54,3.0,bachelor/diploma,3.117476689180315,44.67090362626911,-84.97947404298047,1,0,Michigan,14,0,0,2,0,1
711,711,711,8966.0,56.94,3.0,masters degree,3.0543175777593565,41.81014115190948,-87.64345022947997,0,0,Illinois,8,3,0,2,0,0
712,712,712,13818.0,42.71,4.0,bachelor/diploma,2.9350807418112703,42.48482039547272,-82.39004135430292,1,0,Ontario,27,0,1,1,0,0
713,713,713,10493.0,55.44,3.0,masters degree,2.9364516334115884,42.553660615453474,-85.52788540963654,1,0,Michigan,14,3,0,2,0,0
714,714,714,14445.0,39.35,2.0,bachelor/diploma,3.2991088562949664,39.80251025632537,-83.89686492942623,0,1,Ohio,25,0,1,1,1,1
715,715,715,1925.0,30.74,3.0,higher education,2.300019145755341,35.56824064772992,-97.35555058489288,1,0,Oklahoma,26,2,2,1,0,0
716,716,716,8677.0,43.96,3.0,masters degree,3.950529284429576,40.13129748084518,-75.08131671604828,1,0,Pennsylvania,28,3,2,1,0,1
717,717,717,15899.0,95.7,3.0,high-school,2.1029869357028828,45.7142759163558,-86.1278110829177,0,0,Michigan,14,1,1,0,0,0
718,718,718,10552.0,50.41,4.0,bachelor/diploma,2.30077758073438,44.77093032564315,-87.43476477763609,1,0,Wisconsin,38,0,0,2,0,0
719,719,719,10282.0,53.98,2.0,masters degree,3.5254879879247607,37.65279106469095,-93.01317743417664,1,0,Missouri,17,3,0,2,1,1
720,720,720,21138.0,33.42,2.0,bachelor/diploma,3.2127749116617474,37.100839398898536,-79.74937727183665,1,1,Virginia,36,0,1,1,1,1
721,721,721,13129.0,59.75,3.0,bachelor/diploma,3.010431073561892,46.30107185549314,-83.23132978107799,0,0,Ontario,27,0,0,2,0,0
722,722,722,9848.0,44.39,4.0,masters degree,2.683287535946148,42.7462524190782,-86.53140384824749,1,0,Michigan,14,3,0,2,0,0
723,723,723,7166.0,33.29,3.0,masters degree,3.059000787124754,45.33185900716117,-94.2813199994722,0,0,Minnesota,15,3,2,1,0,0
724,724,724,15179.0,55.97,2.0,bachelor/diploma,2.818982581086712,45.02838592521361,-87.11721660450388,0,1,Wisconsin,38,0,1,2,1,0
725,725,725,9875.0,46.38,3.0,masters degree,2.505774068004269,39.9772642422229,-92.75149537794596,1,0,Missouri,17,3,0,2,0,0
726,726,726,15111.0,36.95,1.0,bachelor/diploma,3.742811114487093,42.98777851653135,-83.14106422016795,1,1,Michigan,14,0,1,1,1,1
727,727,727,13576.0,28.87,1.0,bachelor/diploma,3.639255336331674,43.73979738842171,-90.69581561035524,0,1,Wisconsin,38,0,1,1,1,1
728,728,728,12584.0,60.11,3.0,masters degree,4.2969535643236805,44.01851189141297,-78.96649768834259,0,0,Ontario,27,3,0,2,0,1
729,729,729,17061.0,49.91,2.0,bachelor/diploma,3.2542019711202297,39.804176115319954,-77.1332471164788,1,1,Pennsylvania,28,0,1,2,1,1
730,730,730,11257.0,56.38,2.0,bachelor/diploma,3.9742192871006536,40.132469086940745,-85.69030292812238,0,0,Indiana,9,0,0,2,1,1
731,731,731,12558.0,38.73,3.0,masters degree,2.1416001457789733,37.0776669718237,-78.15630299499992,1,0,Virginia,36,3,0,1,0,0
732,732,732,5109.0,15.17,2.0,masters degree,3.0923975260265384,48.160713665583216,-78.36459813890468,0,1,Québec,29,3,2,1,1,0
733,733,733,12968.0,39.18,1.0,bachelor/diploma,3.6870779197659136,38.12779339321957,-79.544372962322,1,1,Virginia,36,0,0,1,1,1
734,734,734,9386.0,41.32,1.0,bachelor/diploma,3.6513383789891902,39.990479212561226,-81.11495044418133,1,1,Ohio,25,0,0,1,1,1
735,735,735,17819.0,38.43,2.0,bachelor/diploma,2.467711340564154,37.58148556810107,-80.4816472997882,1,1,West Virginia,37,0,1,1,1,0
736,736,736,5222.0,37.37,3.0,higher education,3.8523484413565967,36.8662813496704,-91.56656416117694,0,0,Missouri,17,2,2,1,0,1
737,737,737,15675.0,77.27,1.0,bachelor/diploma,3.3868304514136374,45.02840051253086,-87.2432141760816,1,1,Wisconsin,38,0,1,0,1,1
738,738,738,9678.0,20.7,2.0,masters degree,3.082785442325024,44.59666718044957,-78.57561547588504,0,1,Ontario,27,3,0,1,1,0
739,739,739,16893.0,67.74,3.0,bachelor/diploma,3.117481864032152,44.452306259050005,-80.6209620055429,0,0,Ontario,27,0,1,0,0,1
740,740,740,10670.0,69.12,3.0,masters degree,2.1150370414762625,42.39129428406957,-102.20325987838194,0,0,Nebraska,19,3,0,0,0,0
741,741,741,9652.0,69.63,4.0,bachelor/diploma,2.251472809147029,48.54359170420244,-87.06052459483375,0,0,Ontario,27,0,0,0,0,0
742,742,742,9635.0,42.78,3.0,masters degree,3.022964305868156,39.83244537556567,-84.62465361496947,0,0,Ohio,25,3,0,1,0,0
743,743,743,13326.0,49.21,2.0,bachelor/diploma,2.65684554191008,39.634378080911695,-76.14031256021099,0,0,Maryland,13,0,0,2,1,0
744,744,744,7182.0,65.55,3.0,bachelor/diploma,2.6221353493579613,44.84665423104512,-90.7853588001957,1,0,Wisconsin,38,0,2,0,0,0
745,745,745,11572.0,30.89,1.0,bachelor/diploma,3.3399204915279226,34.49810750721789,-77.35632438788116,1,1,North Carolina,23,0,0,1,1,1
746,746,746,9367.0,35.1,2.0,masters degree,3.010393241056912,38.01492741339639,-81.5100613328423,1,1,West Virginia,37,3,0,1,1,0
747,747,747,9999.0,44.46,3.0,masters degree,2.544634166362434,39.38111381157219,-83.4895569092285,1,0,Ohio,25,3,0,2,0,0
748,748,748,7725.0,51.89,2.0,masters degree,3.1251753354386413,42.93620688675112,-84.80771245750223,0,1,Michigan,14,3,2,2,1,1
749,749,749,11869.0,53.43,2.0,bachelor/diploma,3.650754619762609,38.959546406615175,-87.58889801272953,0,0,Illinois,8,0,0,2,1,1
750,750,750,13998.0,51.75,1.0,bachelor/diploma,4.347426973103032,46.52785403627245,-86.2381376046241,1,1,Michigan,14,0,1,2,1,1
751,751,751,9614.0,77.64,3.0,bachelor/diploma,3.28549093938688,44.24138840204508,-97.11075502703852,1,0,South Dakota,31,0,0,0,0,1
752,752,752,11292.0,63.92,2.0,masters degree,2.6580844383138142,37.86784208157968,-105.69063171781713,0,0,Colorado,5,3,0,0,1,0
753,753,753,13819.0,67.33,3.0,bachelor/diploma,1.685677444126939,43.624873367879246,-85.91910981047634,0,0,Michigan,14,0,1,0,0,0
754,754,754,11711.0,57.33,2.0,bachelor/diploma,3.2031511297455406,35.54818158223133,-101.862404065828,0,0,Texas,33,0,0,2,1,1
755,755,755,9044.0,57.82,1.0,bachelor/diploma,3.6990578630474937,36.06481627987849,-99.11229686833396,1,0,Oklahoma,26,0,0,2,1,1
756,756,756,12065.0,61.62,2.0,bachelor/diploma,3.5538666194011768,36.933714073336,-100.39482714986934,0,0,Oklahoma,26,0,0,0,1,1
